time_s,rms,mean_freq,median_freq,band_power
0.18,0.8922114986215778,19.92901041614725,20.661157024793386,0.4201552201861521
0.212,1.197872872668401,20.12405400114924,20.661157024793386,0.7643247656861457
0.232,1.5921534594685667,20.281663076619335,20.661157024793386,1.1697203459820391
0.252,1.7932754226794536,20.130520110594937,20.661157024793386,1.482815414255007
0.261,1.8115283065024295,19.93484413707522,20.661157024793386,1.7395696270959669
0.278,2.0100542903789194,20.0828810280879,20.661157024793386,2.085423715218969
0.296,2.3067542743882985,20.240316626713746,20.661157024793386,2.396664439032059
0.314,2.321695976004609,20.06234149145886,20.661157024793386,2.5203929482384275
0.331,2.247890725594677,19.92306747319741,20.661157024793386,2.716710102015158
0.356,2.5276996823723445,20.149254980945845,20.661157024793386,3.185951202431993
0.365,2.82453434097824,20.265484775064333,20.661157024793386,3.574924770860906
0.379,2.748530253858454,20.07202118908678,20.661157024793386,3.610470311354602
0.395,2.581771268298938,19.967704781885512,20.661157024793386,3.561220800646448
0.411,2.66492445106282,20.187116783671105,20.661157024793386,3.5575291747143085
0.426,2.67936712895465,20.36209968400497,20.661157024793386,3.261054476002443
0.444,2.341549935571094,20.257770535245708,20.661157024793386,2.5380501034400065
0.46,1.8483532970028367,20.041083282970348,20.661157024793386,1.723013199222875
0.477,1.493198142000439,20.050611459318716,20.661157024793386,1.1001767828601958
0.494,1.2313015810521832,20.30468765589169,20.661157024793386,0.6640407093807726
0.527,0.9206764220125929,20.552220005284358,20.661157024793386,0.352923911469721
0.544,0.617510349390684,20.733159433902422,20.661157024793386,0.1669680712771355
0.559,0.4562600943253403,20.7934236605495,20.661157024793386,0.09675974827291
0.575,0.4576900840611748,20.534220995804436,20.661157024793386,0.09670224833751369
0.588,0.4986845655874071,20.209219930982883,20.661157024793386,0.11876722089806735
0.597,0.5149414980360768,20.03280916778877,20.661157024793386,0.13797786739863183
0.612,0.5344437407045386,20.129606877154004,20.661157024793386,0.1481221616196993
0.627,0.5504569485975765,20.324516858839093,20.661157024793386,0.14180838501095963
0.643,0.5024164423438066,20.308206020147622,20.661157024793386,0.11375006880630287
0.658,0.39454568409416546,20.05082635441341,20.661157024793386,0.07670289915323672
0.68,0.3071913784533818,19.93323235278346,20.661157024793386,0.048140548175388057
0.696,0.26317961450078325,20.127488802426313,20.661157024793386,0.03020368265866292
0.712,0.2052847300294808,20.10541996341921,20.661157024793386,0.01774397292585672
0.728,0.14211222890508077,19.82587486201706,20.661157024793386,0.010075801731680685
0.745,0.12023570919034525,19.96784527734481,20.661157024793386,0.006774791507281998
0.762,0.10802654867684525,20.058226468434086,20.661157024793386,0.005075353630183123
0.778,0.08483646625439277,19.84291775576973,20.661157024793386,0.0036737833370792845
0.794,0.0746975936764035,19.95922637416909,20.661157024793386,0.002699105590095468
0.811,0.06729388039533828,20.03698020194356,20.661157024793386,0.0019443972287929315
0.828,0.05324550368470366,19.782713641999575,20.661157024793386,0.0014206606554001385
0.863,0.05202712382894321,19.967666105004646,20.661157024793386,0.0013080862117729357
0.88,0.054155856059700386,20.088378547108476,20.661157024793386,0.0013183497749591037
0.897,0.04753948945111045,19.91685480217108,20.661157024793386,0.0011657890269364227
0.913,0.040277468924067264,19.980679269755317,20.661157024793386,0.0008283895595947315
0.922,0.02998860006972967,20.12918250659266,20.661157024793386,0.00035136119465738387
0.938,0.019234643063158675,18.530090135940767,18.595041322314046,4.147375760303445e-05
0.947,0.03547734939380084,19.85629478095969,20.661157024793386,0.0004860397294167919
0.963,0.06573417510197711,20.099441112051394,20.661157024793386,0.0023967361673305973
0.971,0.11092882776319173,20.309008434217887,20.661157024793386,0.006336303968538402
0.987,0.16071498896886136,20.354369696114023,20.661157024793386,0.01172352372329581
1.018,0.192504921200014,20.17199862925549,20.661157024793386,0.016988632535126728
1.034,0.20512970668970357,20.001306991967486,20.661157024793386,0.0217584203122803
1.049,0.22315611852001313,20.11451875162426,20.661157024793386,0.026581927015650625
1.063,0.24754442670729374,20.343110311472365,20.661157024793386,0.029726028175577984
1.071,0.2478115434693368,20.383898370075006,20.661157024793386,0.028132074024820642
1.087,0.21460167011038161,20.191955306322992,20.661157024793386,0.02213932692183656
1.103,0.17235876161277702,20.00622114853925,20.661157024793386,0.015241245193309607
1.118,0.1419560669398485,20.091255215721652,20.661157024793386,0.00958584032786819
1.134,0.11169667012859649,20.315433256611215,20.661157024793386,0.005143383863292926
1.147,0.07105735125378894,20.384916885944,20.661157024793386,0.0019435515023074027
1.171,0.03125639201900675,20.173048330851792,20.661157024793386,0.00034090061024823833
1.187,0.015131754952751373,19.579487999235727,18.595041322314046,6.795622255356439e-05
1.203,0.0269792327169065,20.161458201757966,20.661157024793386,0.00042348729537585784
1.219,0.03866795964931641,20.402479451530798,20.661157024793386,0.0008448780376440644
1.235,0.04491239911042426,20.618606657775725,20.661157024793386,0.0010506999807879
1.251,0.04621206889363188,20.774286976111764,20.661157024793386,0.0010743664972015575
1.267,0.049481060774604395,20.805654478797244,20.661157024793386,0.0011987985833182928
1.283,0.060360059979130284,20.661394863846127,20.661157024793386,0.0016897552538167855
1.297,0.07527897981409089,20.444559430139453,20.661157024793386,0.0025453462918641847
1.305,0.08725741108496461,20.236367423306493,20.661157024793386,0.00349670469807011
1.337,0.09374522038196945,20.120223314834494,20.661157024793386,0.0042347944743715
1.353,0.09674381332691663,20.16660849116363,20.661157024793386,0.004588405757010016
1.37,0.0983096628817959,20.3468708930749,20.661157024793386,0.004662782749190792
1.386,0.10272446804863368,20.549148073913845,20.661157024793386,0.0051797070167180085
1.403,0.12111918495140248,20.642641858455757,20.661157024793386,0.007729469835708421
1.419,0.16362905075905182,20.647540210195196,20.661157024793386,0.014343241795631893
1.435,0.22786006030428774,20.62281811202443,20.661157024793386,0.026041507624644928
1.452,0.2965701533308225,20.533700843647065,20.661157024793386,0.04103441758033625
1.468,0.3474204802571891,20.358886255316488,20.661157024793386,0.05515216829072195
1.484,0.37189997642692973,20.17299752596234,20.661157024793386,0.06525865859974857
1.517,0.3820706607571681,20.113493510193024,20.661157024793386,0.07135098724817791
1.533,0.393337322598142,20.233243946497108,20.661157024793386,0.07594936591382905
1.55,0.4168623178692862,20.442735853175797,20.661157024793386,0.08637808503649912
1.567,0.48077658061782225,20.600154279510733,20.661157024793386,0.12048056456261658
1.584,0.6286691492472063,20.64530084835182,20.661157024793386,0.20663628852036475
1.601,0.8724983140878264,20.602852257948978,20.661157024793386,0.3684035685549791
1.617,1.155112199876612,20.45896457981194,20.661157024793386,0.5993514529897115
1.634,1.3825500496550613,20.223261997276694,20.661157024793386,0.8684544143897135
1.651,1.5292169945973064,20.05206192273525,20.661157024793386,1.1723904460868635
1.668,1.6942112823355415,20.124583458103263,20.661157024793386,1.530679705497581
1.701,1.9211530467763178,20.34104345627955,20.661157024793386,1.8636561448873954
1.718,2.048060498350447,20.454295045834435,20.661157024793386,1.9674208253698087
1.734,1.9237885506889552,20.352642971300863,20.661157024793386,1.7319665688300037
1.751,1.6090095183487299,20.128310858879722,20.661157024793386,1.2888471455846793
1.768,1.292553532709537,20.026572714652005,20.661157024793386,0.8384060378719103
1.786,1.022874005542785,20.164855966597784,20.661157024793386,0.46120241628880604
1.802,0.6976660984213147,20.37924561098699,20.661157024793386,0.175595897710641
1.819,0.34633159322269497,20.657798378140388,20.661157024793386,0.024031572634332397
1.836,0.31307693803022363,20.151221194662615,20.661157024793386,0.028893247973015988
1.853,0.5655604806139973,20.17005123958288,20.661157024793386,0.16654979984852372
1.886,0.8574428592823187,20.32298187492056,20.661157024793386,0.4106190211162324
1.903,1.1931368474065704,20.483870160214135,20.661157024793386,0.7382016431065911
1.92,1.5266426675590856,20.517462129473078,20.661157024793386,1.099009687584743
1.938,1.7794341217204044,20.372330011731314,20.661157024793386,1.4326283235082378
1.955,1.9170641634070797,20.138357913781796,20.661157024793386,1.7440442844075117
1.971,2.024842708063337,20.051275290319857,20.661157024793386,2.1322698146468366
1.98,2.2506301169035914,20.212645160086506,20.661157024793386,2.6503609339962995
1.997,2.542686919738994,20.40428240840007,20.661157024793386,3.1169231365317724
2.006,2.6557706734410447,20.398156029726515,20.661157024793386,3.229748769970174
2.022,2.481065760203416,20.18019994622663,20.661157024793386,2.9470745990820255
2.047,2.2123879902173025,20.004285467794737,20.661157024793386,2.545097504853021
2.063,2.0912542249877024,20.125299547721276,20.661157024793386,2.201417375100089
2.072,1.9891364263424867,20.34228602842916,20.661157024793386,1.7986732774611527
2.088,1.672321367174274,20.337422535516147,20.661157024793386,1.2495480950291076
2.098,1.2021039782000642,20.096694121585262,20.661157024793386,0.7050275363481708
2.114,0.8191717216543228,19.917717363501364,20.661157024793386,0.32770651332334366
2.13,0.5694051465943951,19.944793069021088,20.661157024793386,0.12199663043320105
2.139,0.35089390769988155,19.4971922334978,18.595041322314046,0.041590292128657017
2.155,0.37503912489315966,19.87339137144019,20.661157024793386,0.060651523823792686
2.165,0.5565168195719898,20.102668766794103,20.661157024793386,0.13482421766105707
2.197,0.6633378864052533,19.99844065237077,20.661157024793386,0.21966485862636578
2.205,0.7516047910334487,20.09278975301712,20.661157024793386,0.30652952213574364
2.221,0.8754577994230444,20.347479374048373,20.661157024793386,0.3912404413371525
2.237,0.9804783223195758,20.48949545160938,20.661157024793386,0.4516760802324109
2.252,1.023970496158119,20.406492395960043,20.661157024793386,0.4774714591335905
2.268,1.020499908407283,20.177571311143577,20.661157024793386,0.49244690011108805
2.284,1.0250648627029693,20.050146814369775,20.661157024793386,0.5392103831852041
2.3,1.1059675782566856,20.183265432513988,20.661157024793386,0.6389392884363464
2.316,1.2469828030664425,20.382856479067502,20.661157024793386,0.7523523967204526
2.331,1.326832601730867,20.393090560316715,20.661157024793386,0.8021343470008048
2.355,1.2708152504593964,20.173454347298456,20.661157024793386,0.7667852343547086
2.371,1.1680822069891865,19.990462288081737,20.661157024793386,0.7141863785332269
2.387,1.1687345698682143,20.123706667047937,20.661157024793386,0.6960187510727439
2.403,1.210445502167169,20.317138715419365,20.661157024793386,0.6680870983801636
2.419,1.132254946038336,20.223718927249333,20.661157024793386,0.5810745661849356
2.435,0.9673420408863787,19.966135510324076,20.661157024793386,0.47937752747642365
2.451,0.9057152910073775,20.019688148424542,20.661157024793386,0.42353365894082257
2.468,0.9235091309846887,20.24308329248516,20.661157024793386,0.38679547588638824
2.484,0.8374659509459779,20.166241500516417,20.661157024793386,0.31947312288296625
2.501,0.6742284494308562,19.937331745863304,20.661157024793386,0.235094041046862
2.534,0.5667619032546333,20.013639391970447,20.661157024793386,0.15879547711052516
2.551,0.452063135976037,20.20736107012104,20.661157024793386,0.08510670638118864
2.567,0.2587004359246749,20.00321858399986,20.661157024793386,0.024039969463634212
2.584,0.15108098619704122,19.184002683492942,18.595041322314046,0.006225448940042929
2.6,0.3095311221282833,20.038236159634618,20.661157024793386,0.05230655205271429
2.617,0.581023066288926,20.257573135597813,20.661157024793386,0.16371676650721145
2.633,0.828827323254761,20.224319095895307,20.661157024793386,0.3058963209913278
2.65,0.9469223562061593,20.01019041639254,20.661157024793386,0.4411024826581153
2.667,1.0330157485563882,20.007860800585693,20.661157024793386,0.5811996980594647
2.684,1.200098609738202,20.24488104729077,20.661157024793386,0.7179301923337512
2.717,1.3000252546242308,20.33015763936546,20.661157024793386,0.7692021019168676
2.733,1.2113233842176758,20.13555108567173,20.661157024793386,0.7006009182678654
2.75,1.055911845810075,19.964979341346837,20.661157024793386,0.5867271596815803
2.766,0.9866911981875693,20.114595605754616,20.661157024793386,0.4799113037131777
2.783,0.8994587844624663,20.291250273683463,20.661157024793386,0.3550792769847763
2.8,0.6884773602745036,20.142947555879264,20.661157024793386,0.21448956559986454
2.817,0.4698597797294609,19.841979649334114,20.661157024793386,0.11104253261421869
2.835,0.38940977346197975,19.924241253590054,20.661157024793386,0.06535251837097199
2.852,0.3596201816658131,19.941554338708986,20.661157024793386,0.0557056948902048
2.87,0.3443727645433153,19.941971690349995,20.661157024793386,0.0636936507455493
2.905,0.3830944576168954,20.2763907918382,20.661157024793386,0.07823652505102581
2.922,0.42819412043344424,20.579950495631685,20.661157024793386,0.09061513954275635
2.931,0.47998007287878364,20.679750570591423,20.661157024793386,0.10811211927602554
2.947,0.5890358210405325,20.54743253573902,20.661157024793386,0.15244548710435626
2.964,0.7444971811745591,20.288313333684343,20.661157024793386,0.24103042293322532
2.973,0.8921741085236163,20.082917165313017,20.661157024793386,0.3815020759116033
2.991,1.04059847705126,20.096317910214925,20.661157024793386,0.5771519654987388
3.01,1.2332216210667235,20.289422823779084,20.661157024793386,0.7947312165671168
3.028,1.3873794573297586,20.438021873867505,20.661157024793386,0.9252075897818551
3.046,1.3557401751946816,20.39081521259816,20.661157024793386,0.8619781642429637
3.08,1.1272762344425198,20.19004498865117,20.661157024793386,0.6282009175054903
3.089,0.8329660178406626,20.042901412233103,20.661157024793386,0.3433907321662523
3.106,0.5517926738987816,20.09796363771942,20.661157024793386,0.11202442684377499
3.122,0.3777179519423963,20.37781196569052,20.661157024793386,0.017514023295103664
3.139,0.589473159185059,20.078913834492877,20.661157024793386,0.12356323792579553
3.148,0.9214551696993466,20.057313489585205,20.661157024793386,0.4388982461999793
3.166,1.29109200925978,20.20102204108506,20.661157024793386,0.9161951017511611
3.184,1.679110117674389,20.362172127503005,20.661157024793386,1.3913268690120135
3.202,1.8540436229326827,20.31997468602194,20.661157024793386,1.5972692847362153
3.222,1.7000160626097678,20.068550055282785,20.661157024793386,1.4448240055263977
3.248,1.4534732449349885,19.926854767815513,20.661157024793386,1.1091563724636049
3.267,1.2892896944808518,20.03691173852994,20.661157024793386,0.7381908599966128
3.286,1.0244712948418568,19.827757321159318,20.661157024793386,0.438575924328942
3.304,0.9712769174419383,19.707916963914595,20.661157024793386,0.4404683584293002
3.323,1.4214621226803223,20.035372719668956,20.661157024793386,0.8498672175460288
3.341,1.795018706075443,19.949798001802243,20.661157024793386,1.5560896391462076
3.36,2.1382494207821905,20.013303704419467,20.661157024793386,2.5243086293568138
3.379,2.6699603357669606,20.265393615644697,20.661157024793386,3.589697893084446
3.398,3.0255087657707063,20.33854866824921,20.661157024793386,4.199431940180166
3.417,2.911343754354074,20.147579844669153,20.661157024793386,4.0540520740060675
3.454,2.5902664574204386,19.982652023893948,20.661157024793386,3.5174346508809453
3.472,2.4247187964515686,20.12249944436341,20.661157024793386,2.9329368576157044
3.491,2.233700173084837,20.333517985094822,20.661157024793386,2.2239718032231024
3.511,1.7669522193941898,20.288501186318832,20.661157024793386,1.3874605893449243
3.53,1.188003104097247,20.008113678553457,20.661157024793386,0.6938119436236782
3.547,0.8136197248506797,19.871691884594355,20.661157024793386,0.30663661250940577
3.557,0.6337218544763441,19.938893952489952,20.661157024793386,0.15266592869411022
3.576,0.5140343970351909,19.812036828885226,20.661157024793386,0.12637901091564877
3.595,0.5532443924119074,20.12012899710904,20.661157024793386,0.1678144538260398
3.614,0.6655447640817945,20.46123021309574,20.661157024793386,0.2196723065851645
3.642,0.7289019141086617,20.57419123042988,20.661157024793386,0.2481314553255304
3.661,0.7869621599723328,20.512393207171886,20.661157024793386,0.2750768074132546
3.681,0.9163561076368134,20.324584696485893,20.661157024793386,0.3577619555498653
3.7,1.1202955574500955,20.13953892689945,20.661157024793386,0.5641115198972498
3.719,1.3845801778534175,20.119909995671318,20.661157024793386,0.9788698360816632
3.738,1.770781843249807,20.273267588775475,20.661157024793386,1.6877762245196353
3.757,2.3015385145617557,20.435728965318564,20.661157024793386,2.654115525679904
3.777,2.801065082544174,20.438257918435422,20.661157024793386,3.6130068075441635
3.796,3.0488295800911107,20.24245410892128,20.661157024793386,4.292736025556518
3.814,3.073658724310339,20.034576858694162,20.661157024793386,4.789534728766076
3.853,3.1913532454216402,20.08972226171785,20.661157024793386,5.397311513345978
3.874,3.4945203933702036,20.313988804119823,20.661157024793386,5.971141098113343
3.894,3.6161070393146244,20.38403859844757,20.661157024793386,5.946525741919808
3.914,3.319325044453443,20.189460438029595,20.661157024793386,5.200025088676097
3.933,2.8792493156403864,19.976685897343344,20.661157024793386,4.324695753516224
3.953,2.737954854590614,20.08754737217448,20.661157024793386,3.7679732185480743
3.973,2.726732440225893,20.278972042871608,20.661157024793386,3.314135801324326
3.992,2.4581484849049615,20.158570728328407,20.661157024793386,2.7358270305711114
4.012,2.0962064797617916,19.934758735724834,20.661157024793386,2.2874616513099415
4.031,2.065443150582238,20.088849316231936,20.661157024793386,2.1771789588451735
4.061,2.1731808939504735,20.312984844287342,20.661157024793386,2.146878481296951
4.082,2.0437158466932135,20.237230911624565,20.661157024793386,1.912759195172284
4.102,1.7511996156467167,20.039689128496587,20.661157024793386,1.544099009630768
4.123,1.538380787328232,20.077903988900434,20.661157024793386,1.2036108852832261
4.143,1.3906991809216134,20.353857072692424,20.661157024793386,0.9103460942762065
4.163,1.2073186607221305,20.640545438860727,20.661157024793386,0.6696234389271235
4.184,1.0907414012531864,20.790387782371987,20.661157024793386,0.5667750585699393
4.204,1.1954855151785624,20.691490151326043,20.661157024793386,0.6706374173894064
4.223,1.4501753349566866,20.444568913941975,20.661157024793386,0.9477005982493604
4.233,1.6659422689284153,20.17441467061691,20.661157024793386,1.2999115698163897
4.27,1.797279284564523,20.0415269049358,20.661157024793386,1.6712133831890958
4.288,1.9593159921468297,20.163083367468502,20.661157024793386,2.0222513736068968
4.306,2.120091000771448,20.36685041226338,20.661157024793386,2.1787267654743916
4.325,2.04653532844995,20.40354831642474,20.661157024793386,1.9304751585654114
4.344,1.6643693444403795,20.216604851291777,20.661157024793386,1.339959311566047
4.362,1.1769810012686805,19.987940987202006,20.661157024793386,0.7007493190812581
4.381,0.7594814696046475,19.883642685143823,20.661157024793386,0.22807519390657605
4.398,0.43544025610214465,18.534789282909493,18.595041322314046,0.027285635768359514
4.407,0.7157525968195573,19.98183864717171,20.661157024793386,0.17418417943496095
4.426,1.2036751748575085,20.022924785970552,20.661157024793386,0.6346122633482565
4.463,1.571554059098644,19.98731609043115,20.661157024793386,1.3205779777276445
4.481,2.0028700575805622,20.173752961564595,20.661157024793386,2.1517946480702395
4.5,2.447010911707448,20.341545832387446,20.661157024793386,2.8412033015958365
4.518,2.558613703440777,20.242391733825798,20.661157024793386,3.021308732193665
4.537,2.3276271598006137,19.989508931720803,20.661157024793386,2.7756696824108924
4.556,2.1852563742489806,19.997441462131043,20.661157024793386,2.487832794055663
4.575,2.212884245512313,20.20038959303938,20.661157024793386,2.212423806410241
4.594,2.0315951512583776,20.102935634681906,20.661157024793386,1.8478318935690186
4.613,1.755463129787826,19.877936497176616,20.661157024793386,1.6165012545196138
4.631,1.8549310998609463,20.080552264172375,20.661157024793386,1.7121043428598266
4.669,2.066203277020852,20.23129329880047,20.661157024793386,1.8998607590204677
4.687,2.013376831855937,20.051851741635684,20.661157024793386,1.9455618094774165
4.706,1.8997290677667722,19.97238537276019,20.661157024793386,1.932594476165251
4.725,1.9445686134573066,20.197289149033814,20.661157024793386,1.8827592308268009
4.744,1.8839187017893757,20.358525048259857,20.661157024793386,1.6085968915224937
4.763,1.5298059644118862,20.236504787813722,20.661157024793386,1.0931584564743042
4.781,1.0624015311720254,19.98491126169479,20.661157024793386,0.569749456618551
4.801,0.7030244043355428,19.874800480955884,20.661157024793386,0.21041434370435722
4.821,0.420901848326914,19.358426748844018,18.595041322314046,0.04659238046465549
4.84,0.44763666488477327,19.796093911572743,20.661157024793386,0.07738747273252676
4.879,0.7489252582414131,20.114542998862568,20.661157024793386,0.24306969803779482
4.898,0.9273563802971712,19.998206634464147,20.661157024793386,0.43022493595069605
4.917,1.015278248212475,20.038613813716907,20.661157024793386,0.5612118422690802
4.936,1.0722087220246872,20.26868445235346,20.661157024793386,0.5760252760227449
4.956,0.9698221587134597,20.4252673525238,20.661157024793386,0.43215481039488207
4.976,0.6608492657475818,20.431012656150084,20.661157024793386,0.19990160950261965
4.996,0.2950858928789194,20.864626370275893,20.661157024793386,0.034339701147793264
5.015,0.3482370157960926,20.761974478377493,20.661157024793386,0.061331206617036144
5.034,0.8293531800651978,20.467079089885228,20.661157024793386,0.33406936502262496
5.054,1.3355444512372032,20.369578639538876,20.661157024793386,0.7929924442511059
5.083,1.6831248921144968,20.167392306715325,20.661157024793386,1.2964083877350223
5.103,1.8707603368503387,20.032947714355764,20.661157024793386,1.7879909457806544
5.123,2.079107118178922,20.15085937430764,20.661157024793386,2.306518423956099
5.142,2.3545463514797094,20.382229936212862,20.661157024793386,2.7735037177482185
5.162,2.5233244960261154,20.485802473609105,20.661157024793386,2.9748316657371574
5.182,2.4735664967144593,20.381316392783937,20.661157024793386,2.8283931511143603
5.201,2.284053179736496,20.166216481672187,20.661157024793386,2.5171526640865296
5.221,2.133418515796681,20.07046114385055,20.661157024793386,2.3026113890838658
